
[Name]
center

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Total Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
-1.84232056e+00, 1.58069164e-01, 0.00000000e+00, 2.44845152e+00, 3.07448959e+00, 1.11890602e+00, -1.12030795e-02
-2.62007284e+00, 1.93628445e-01, 0.00000000e+00, 2.48177981e+00, 3.27201462e+00, 1.25715590e+00, -5.32785291e-03
-2.64603138e+00, 1.50781512e-01, 0.00000000e+00, 2.48222923e+00, 3.01806307e+00, 1.03520536e+00, -4.14789561e-03
-1.70913541e+00, 1.30574390e-01, 0.00000000e+00, 2.43781376e+00, 2.92574191e+00, 9.87791359e-01, -1.11460974e-02
-1.47093058e+00, 1.28207266e-01, 0.00000000e+00, 2.41687036e+00, 2.92871165e+00, 1.01161408e+00, -1.78710576e-02
-1.50070655e+00, 1.28434151e-01, 0.00000000e+00, 2.41977453e+00, 2.92754245e+00, 1.00759614e+00, -1.69100035e-02
-1.48558486e+00, 1.53320819e-01, 0.00000000e+00, 2.41921043e+00, 3.07377028e+00, 1.14395976e+00, -2.18104757e-02
-1.52984929e+00, 1.78666309e-01, 0.00000000e+00, 2.42450142e+00, 3.22427940e+00, 1.26450408e+00, -2.42034439e-02
-1.50018334e+00, 1.78391755e-01, 0.00000000e+00, 2.42177558e+00, 3.22592139e+00, 1.26792896e+00, -2.54566539e-02
-1.51530814e+00, 1.53567746e-01, 0.00000000e+00, 2.42202997e+00, 3.07220244e+00, 1.14013898e+00, -2.06963494e-02
-1.55951107e+00, 1.78945884e-01, 0.00000000e+00, 2.42714024e+00, 3.22284079e+00, 1.26129782e+00, -2.30002310e-02
-1.54502428e+00, 1.53841913e-01, 0.00000000e+00, 2.42475772e+00, 3.07095170e+00, 1.13666296e+00, -1.96293090e-02
-1.53047502e+00, 1.28689066e-01, 0.00000000e+00, 2.42258143e+00, 2.92666578e+00, 1.00394881e+00, -1.59882568e-02
-1.56024241e+00, 1.28964588e-01, 0.00000000e+00, 2.42529917e+00, 2.92602944e+00, 1.00061595e+00, -1.51019162e-02
-2.28014612e+00, 1.78932086e-01, 0.00000000e+00, 2.47127509e+00, 3.18593025e+00, 1.19551897e+00, -6.68129744e-03
-2.07726717e+00, 1.58977643e-01, 0.00000000e+00, 2.46250010e+00, 3.07074761e+00, 1.10292339e+00, -7.42502091e-03
-2.19539428e+00, 1.72168776e-01, 0.00000000e+00, 2.46824360e+00, 3.14689159e+00, 1.16500914e+00, -7.05226138e-03
-1.63419807e+00, 1.54760301e-01, 0.00000000e+00, 2.43246841e+00, 3.06862354e+00, 1.12784398e+00, -1.66791696e-02
-1.88796663e+00, 1.33319139e-01, 0.00000000e+00, 2.45112181e+00, 2.93248582e+00, 9.81157660e-01, -7.58718187e-03
-1.64956951e+00, 1.29866898e-01, 0.00000000e+00, 2.43299365e+00, 2.92521143e+00, 9.92106795e-01, -1.26341116e-02
-1.81257200e+00, 1.57377034e-01, 0.00000000e+00, 2.44632125e+00, 3.07201028e+00, 1.11858726e+00, -1.18549950e-02
-1.87225580e+00, 1.58739194e-01, 0.00000000e+00, 2.45054126e+00, 3.07694650e+00, 1.11923993e+00, -1.05967270e-02
-2.67004776e+00, 1.94580674e-01, 0.00000000e+00, 2.48303318e+00, 3.27765441e+00, 1.26064122e+00, -5.07410103e-03
-1.47050285e+00, 1.78150758e-01, 0.00000000e+00, 2.41895628e+00, 3.22795439e+00, 1.27172303e+00, -2.67673209e-02
-3.29616523e+00, 1.56862348e-01, 0.00000000e+00, 2.49528599e+00, 3.05534363e+00, 1.05835223e+00, -2.40937155e-03
-3.39618564e+00, 1.57710880e-01, 0.00000000e+00, 2.49694300e+00, 3.06106782e+00, 1.06218851e+00, -2.24636192e-03
-3.34617496e+00, 1.57279953e-01, 0.00000000e+00, 2.49612117e+00, 3.05815578e+00, 1.06021893e+00, -2.32478627e-03
-2.69605184e+00, 1.51515707e-01, 0.00000000e+00, 2.48345423e+00, 3.02216840e+00, 1.03798485e+00, -3.99216497e-03
-3.09615779e+00, 1.55213162e-01, 0.00000000e+00, 2.49176478e+00, 3.04447317e+00, 1.05138433e+00, -2.82003428e-03
-3.19615388e+00, 1.56045958e-01, 0.00000000e+00, 2.49356461e+00, 3.04990053e+00, 1.05482948e+00, -2.60093948e-03
-3.14615488e+00, 1.55626684e-01, 0.00000000e+00, 2.49267411e+00, 3.04715538e+00, 1.05306959e+00, -2.70685530e-03
-2.84615397e+00, 1.53057367e-01, 0.00000000e+00, 2.48683143e+00, 3.03108859e+00, 1.04331303e+00, -3.50822392e-03
-2.89616513e+00, 1.53499171e-01, 0.00000000e+00, 2.48787594e+00, 3.03374648e+00, 1.04485869e+00, -3.35521111e-03
-2.87011099e+00, 1.96777225e-01, 0.00000000e+00, 2.48751616e+00, 3.29092884e+00, 1.26759946e+00, -4.12368216e-03
-3.24615550e+00, 1.56466797e-01, 0.00000000e+00, 2.49443579e+00, 3.05268312e+00, 1.05664015e+00, -2.50166235e-03
-3.49621582e+00, 1.58560663e-01, 0.00000000e+00, 2.49854279e+00, 3.06689000e+00, 1.06615674e+00, -2.10624281e-03
-3.64626837e+00, 1.59825206e-01, 0.00000000e+00, 2.50085330e+00, 3.07570410e+00, 1.07223976e+00, -1.93417794e-03
-2.99616814e+00, 1.54371366e-01, 0.00000000e+00, 2.48987436e+00, 3.03912067e+00, 1.04808533e+00, -3.07239895e-03
-2.77010322e+00, 1.95851102e-01, 0.00000000e+00, 2.48536944e+00, 3.28523469e+00, 1.26479626e+00, -4.57976758e-03
-2.74608755e+00, 1.52058557e-01, 0.00000000e+00, 2.48462486e+00, 3.02525997e+00, 1.03983462e+00, -3.82996234e-03
-2.79612398e+00, 1.52574778e-01, 0.00000000e+00, 2.48574853e+00, 3.02824402e+00, 1.04162252e+00, -3.66757414e-03
-2.94616961e+00, 1.53935611e-01, 0.00000000e+00, 2.48888874e+00, 3.03641534e+00, 1.04644299e+00, -3.21014225e-03
-2.97005939e+00, 1.97610319e-01, 0.00000000e+00, 2.48952389e+00, 3.29626036e+00, 1.27022016e+00, -3.71734938e-03
-2.92009020e+00, 1.97194487e-01, 0.00000000e+00, 2.48853374e+00, 3.29357314e+00, 1.26888263e+00, -3.91466683e-03
-2.72007871e+00, 1.95318878e-01, 0.00000000e+00, 2.48422623e+00, 3.28204417e+00, 1.26317573e+00, -4.82399808e-03
-3.59624743e+00, 1.59419850e-01, 0.00000000e+00, 2.50009561e+00, 3.07284403e+00, 1.07027698e+00, -1.98706985e-03
-3.04616308e+00, 1.54807627e-01, 0.00000000e+00, 2.49083328e+00, 3.04186726e+00, 1.04979002e+00, -2.94203148e-03
-3.44619703e+00, 1.58151463e-01, 0.00000000e+00, 2.49775028e+00, 3.06405807e+00, 1.06424189e+00, -2.17336835e-03
-3.69628572e+00, 1.60253614e-01, 0.00000000e+00, 2.50160480e+00, 3.07871580e+00, 1.07434571e+00, -1.88566069e-03
-3.54623294e+00, 1.58984050e-01, 0.00000000e+00, 2.49932480e+00, 3.06982160e+00, 1.06817114e+00, -2.04449403e-03
-2.82012153e+00, 1.96350172e-01, 0.00000000e+00, 2.48646498e+00, 3.28827810e+00, 1.26633632e+00, -4.34590923e-03
-3.64328957e+00, 2.45787159e-01, 0.00000000e+00, 2.50095654e+00, 3.60079360e+00, 1.48312819e+00, -2.21969537e-03
-3.61977577e+00, 2.02632874e-01, 0.00000000e+00, 2.50050783e+00, 3.33207035e+00, 1.28962028e+00, -2.10469589e-03
-3.66976213e+00, 2.03048214e-01, 0.00000000e+00, 2.50125885e+00, 3.33518195e+00, 1.29144955e+00, -2.03498150e-03
-3.56976914e+00, 2.02285647e-01, 0.00000000e+00, 2.49975061e+00, 3.32940149e+00, 1.28813708e+00, -2.17996142e-03
-3.76977181e+00, 2.03840941e-01, 0.00000000e+00, 2.50273299e+00, 3.34123993e+00, 1.29499435e+00, -1.90935365e-03
-3.71974802e+00, 2.03473508e-01, 0.00000000e+00, 2.50200319e+00, 3.33838320e+00, 1.29335070e+00, -1.96943898e-03
-3.29353690e+00, 2.43239090e-01, 0.00000000e+00, 2.49550152e+00, 3.58231974e+00, 1.47432268e+00, -3.02859140e-03
-3.26985669e+00, 1.99886724e-01, 0.00000000e+00, 2.49494243e+00, 3.31190228e+00, 1.27824569e+00, -2.77895364e-03
-3.31983495e+00, 2.00276539e-01, 0.00000000e+00, 2.49577618e+00, 3.31468844e+00, 1.27977252e+00, -2.65969895e-03
-3.41979647e+00, 2.01097578e-01, 0.00000000e+00, 2.49740624e+00, 3.32061124e+00, 1.28312266e+00, -2.44511804e-03
-3.44341731e+00, 2.44320199e-01, 0.00000000e+00, 2.49790859e+00, 3.59003758e+00, 1.47792125e+00, -2.62907404e-03
-3.39343739e+00, 2.44003952e-01, 0.00000000e+00, 2.49712253e+00, 3.58771777e+00, 1.47688293e+00, -2.75204214e-03
-3.21987081e+00, 1.99553147e-01, 0.00000000e+00, 2.49409175e+00, 3.30949116e+00, 1.27702391e+00, -2.90836440e-03
-3.34348702e+00, 2.43612170e-01, 0.00000000e+00, 2.49631858e+00, 3.58494544e+00, 1.47554934e+00, -2.88531696e-03
-3.36981368e+00, 2.00685099e-01, 0.00000000e+00, 2.49659801e+00, 3.31762290e+00, 1.28142226e+00, -2.54851812e-03
-3.02002025e+00, 1.98019370e-01, 0.00000000e+00, 2.49048615e+00, 3.29895449e+00, 1.27158320e+00, -3.53149790e-03
-3.06997943e+00, 1.98386148e-01, 0.00000000e+00, 2.49141812e+00, 3.30142522e+00, 1.27279317e+00, -3.35803512e-03
-3.04383731e+00, 2.41534889e-01, 0.00000000e+00, 2.49116993e+00, 3.57068729e+00, 1.46936023e+00, -3.93371051e-03
-3.11994123e+00, 1.98767036e-01, 0.00000000e+00, 2.49232769e+00, 3.30402493e+00, 1.27412105e+00, -3.19763343e-03
-3.14369297e+00, 2.42246598e-01, 0.00000000e+00, 2.49295926e+00, 3.57541394e+00, 1.47135890e+00, -3.53098195e-03
-3.09376597e+00, 2.41877586e-01, 0.00000000e+00, 2.49207258e+00, 3.57294464e+00, 1.47028232e+00, -3.72519461e-03
-2.64404082e+00, 2.37503961e-01, 0.00000000e+00, 2.48277164e+00, 3.54645276e+00, 1.45853460e+00, -6.21366547e-03
-2.69405270e+00, 2.38416970e-01, 0.00000000e+00, 2.48397732e+00, 3.55180740e+00, 1.46137798e+00, -5.86920045e-03
-3.16990399e+00, 1.99162602e-01, 0.00000000e+00, 2.49321914e+00, 3.30675483e+00, 1.27556348e+00, -3.04805953e-03
-3.19362402e+00, 2.42612898e-01, 0.00000000e+00, 2.49382710e+00, 3.57790542e+00, 1.47246242e+00, -3.35005228e-03
-3.24357677e+00, 2.42922455e-01, 0.00000000e+00, 2.49467182e+00, 3.58007216e+00, 1.47336042e+00, -3.18275788e-03
-3.46979165e+00, 2.01470718e-01, 0.00000000e+00, 2.49819660e+00, 3.32337117e+00, 1.28465712e+00, -2.34963326e-03
-2.84407449e+00, 2.40037486e-01, 0.00000000e+00, 2.48728037e+00, 3.56132150e+00, 1.46562552e+00, -4.93225222e-03
-3.54333448e+00, 2.45106354e-01, 0.00000000e+00, 2.49945474e+00, 3.59570575e+00, 1.48070812e+00, -2.40869890e-03
-3.51978183e+00, 2.01870516e-01, 0.00000000e+00, 2.49897885e+00, 3.32632637e+00, 1.28634751e+00, -2.26172432e-03
-2.94397926e+00, 2.40833148e-01, 0.00000000e+00, 2.48928380e+00, 3.56619477e+00, 1.46758389e+00, -4.40011360e-03
-2.89403439e+00, 2.40438819e-01, 0.00000000e+00, 2.48829603e+00, 3.56375074e+00, 1.46659040e+00, -4.65784548e-03
-3.69324207e+00, 2.46199965e-01, 0.00000000e+00, 2.50169754e+00, 3.60381556e+00, 1.48466539e+00, -2.13399599e-03
-2.99391031e+00, 2.41212979e-01, 0.00000000e+00, 2.49024320e+00, 3.56860232e+00, 1.46857095e+00, -4.15861420e-03
-2.74408841e+00, 2.39105090e-01, 0.00000000e+00, 2.48512793e+00, 3.55583262e+00, 1.46334493e+00, -5.53898234e-03
-2.79410028e+00, 2.39621282e-01, 0.00000000e+00, 2.48622966e+00, 3.55886245e+00, 1.46466315e+00, -5.22575900e-03
-3.59331775e+00, 2.45431185e-01, 0.00000000e+00, 2.50020719e+00, 3.59813976e+00, 1.48184335e+00, -2.31066043e-03
-3.49337673e+00, 2.44706243e-01, 0.00000000e+00, 2.49868631e+00, 3.59281421e+00, 1.47927332e+00, -2.51522497e-03
-3.79321861e+00, 2.46925920e-01, 0.00000000e+00, 2.50314641e+00, 3.60927033e+00, 1.48736131e+00, -1.97995990e-03
-3.74322939e+00, 2.46535361e-01, 0.00000000e+00, 2.50242400e+00, 3.60636282e+00, 1.48589134e+00, -2.05455185e-03
-2.59411883e+00, 2.36332119e-01, 0.00000000e+00, 2.48149896e+00, 3.53955746e+00, 1.45467293e+00, -6.57006074e-03
-2.17242479e+00, 2.05573186e-01, 0.00000000e+00, 2.46768761e+00, 3.35399818e+00, 1.33136678e+00, -9.12381336e-03
-2.21358418e+00, 2.10882545e-01, 0.00000000e+00, 2.46942925e+00, 3.38631105e+00, 1.35413599e+00, -8.91567860e-03
-2.18885612e+00, 2.44611904e-01, 0.00000000e+00, 2.46913576e+00, 3.59941745e+00, 1.50347710e+00, -1.09692700e-02
-2.13252759e+00, 2.00140566e-01, 0.00000000e+00, 2.46585774e+00, 3.32103539e+00, 1.30777228e+00, -9.31563415e-03
-2.14819241e+00, 2.37866491e-01, 0.00000000e+00, 2.46723938e+00, 3.55846691e+00, 1.47727084e+00, -1.12258755e-02
-2.30140591e+00, 2.20796213e-01, 0.00000000e+00, 2.47236514e+00, 3.44651532e+00, 1.39579010e+00, -8.40458740e-03
-2.05539155e+00, 1.90191612e-01, 0.00000000e+00, 2.46198106e+00, 3.26106811e+00, 1.26415038e+00, -9.89646371e-03
-2.07093406e+00, 2.25544259e-01, 0.00000000e+00, 2.46358705e+00, 3.48353457e+00, 1.42819965e+00, -1.18667139e-02
-2.03403711e+00, 2.20507234e-01, 0.00000000e+00, 2.46155930e+00, 3.45300746e+00, 1.40809989e+00, -1.22802323e-02
-1.99848819e+00, 2.16948196e-01, 0.00000000e+00, 2.45963740e+00, 3.43193650e+00, 1.39442956e+00, -1.28231207e-02
-1.96448684e+00, 2.15047047e-01, 0.00000000e+00, 2.45777917e+00, 3.42134261e+00, 1.38814378e+00, -1.35600185e-02
-2.09356546e+00, 1.94920287e-01, 0.00000000e+00, 2.46395540e+00, 3.28946829e+00, 1.28488672e+00, -9.58666764e-03
-2.39651513e+00, 2.28409946e-01, 0.00000000e+00, 2.47554517e+00, 3.49250603e+00, 1.42613399e+00, -7.95612205e-03
-2.34830284e+00, 2.25019500e-01, 0.00000000e+00, 2.47388411e+00, 3.47204876e+00, 1.41289127e+00, -8.19873810e-03
-2.44545507e+00, 2.31045768e-01, 0.00000000e+00, 2.47716784e+00, 3.50825000e+00, 1.43600345e+00, -7.64670223e-03
-2.49478149e+00, 2.33151957e-01, 0.00000000e+00, 2.47870612e+00, 3.52076602e+00, 1.44362974e+00, -7.29739293e-03
-2.54435158e+00, 2.34889179e-01, 0.00000000e+00, 2.48014736e+00, 3.53104329e+00, 1.44973922e+00, -6.93412358e-03
-1.94852233e+00, 1.86273307e-01, 0.00000000e+00, 2.45601988e+00, 3.24049449e+00, 1.25252306e+00, -1.16303246e-02
-1.79685259e+00, 1.82317540e-01, 0.00000000e+00, 2.44598579e+00, 3.22408986e+00, 1.24739003e+00, -1.50542203e-02
-1.82644951e+00, 1.83096543e-01, 0.00000000e+00, 2.44811416e+00, 3.22713399e+00, 1.24813318e+00, -1.42574515e-02
-1.81055582e+00, 2.07851112e-01, 0.00000000e+00, 2.44801855e+00, 3.38419938e+00, 1.36823404e+00, -1.72293596e-02
-1.78120387e+00, 2.07102939e-01, 0.00000000e+00, 2.44587207e+00, 3.38138604e+00, 1.36773455e+00, -1.81694496e-02
-1.79491365e+00, 2.32326314e-01, 0.00000000e+00, 2.44816494e+00, 3.54126716e+00, 1.47844481e+00, -2.01321207e-02
-1.88632822e+00, 1.85181901e-01, 0.00000000e+00, 2.45216799e+00, 3.23678255e+00, 1.25262260e+00, -1.28772669e-02
-1.57393575e+00, 2.04047397e-01, 0.00000000e+00, 2.42973185e+00, 3.38016486e+00, 1.37847352e+00, -2.60099862e-02
-1.84002137e+00, 2.08985940e-01, 0.00000000e+00, 2.45003843e+00, 3.38957524e+00, 1.37069547e+00, -1.63607467e-02
-1.86975956e+00, 2.10615084e-01, 0.00000000e+00, 2.45192552e+00, 3.39812422e+00, 1.37555552e+00, -1.56338494e-02
-1.85277295e+00, 2.35221013e-01, 0.00000000e+00, 2.45190692e+00, 3.55570650e+00, 1.48568666e+00, -1.82880871e-02
-1.54432166e+00, 2.03719467e-01, 0.00000000e+00, 2.42718601e+00, 3.38134646e+00, 1.38114941e+00, -2.73322091e-02
-1.55873036e+00, 2.28780299e-01, 0.00000000e+00, 2.43008590e+00, 3.54007649e+00, 1.48965681e+00, -3.00655309e-02
-1.76722741e+00, 1.81728914e-01, 0.00000000e+00, 2.44380045e+00, 3.22236586e+00, 1.24774909e+00, -1.58956125e-02
-1.85624945e+00, 1.84055701e-01, 0.00000000e+00, 2.45015979e+00, 3.23138785e+00, 1.24990928e+00, -1.35224517e-02
-1.93184137e+00, 2.13849977e-01, 0.00000000e+00, 2.45588779e+00, 3.41531277e+00, 1.38515151e+00, -1.43144960e-02
-1.73760056e+00, 1.81242645e-01, 0.00000000e+00, 2.44158387e+00, 3.22142673e+00, 1.24876118e+00, -1.67772658e-02
-1.70792329e+00, 1.80798188e-01, 0.00000000e+00, 2.43931866e+00, 3.22089672e+00, 1.25013697e+00, -1.77040808e-02
-1.75168180e+00, 2.06549227e-01, 0.00000000e+00, 2.44369769e+00, 3.37998533e+00, 1.36828673e+00, -1.91494636e-02
-1.67824161e+00, 1.80383936e-01, 0.00000000e+00, 2.43700004e+00, 3.22070289e+00, 1.25182152e+00, -1.86755974e-02
-1.64854884e+00, 1.79984555e-01, 0.00000000e+00, 2.43462610e+00, 3.22075367e+00, 1.25374138e+00, -1.96890961e-02
-1.72212100e+00, 2.06097946e-01, 0.00000000e+00, 2.44151282e+00, 3.37940335e+00, 1.36944294e+00, -2.01730654e-02
-1.69248617e+00, 2.05647096e-01, 0.00000000e+00, 2.43927312e+00, 3.37897730e+00, 1.37075043e+00, -2.12439112e-02
-1.73623884e+00, 2.31333569e-01, 0.00000000e+00, 2.44386125e+00, 3.53934193e+00, 1.48002112e+00, -2.23296396e-02
-1.66284800e+00, 2.05223888e-01, 0.00000000e+00, 2.43697453e+00, 3.37887979e+00, 1.37233758e+00, -2.23637316e-02
-1.63320065e+00, 2.04805300e-01, 0.00000000e+00, 2.43461919e+00, 3.37897229e+00, 1.37410057e+00, -2.35292148e-02
-1.70669138e+00, 2.30915412e-01, 0.00000000e+00, 2.44171834e+00, 3.53912878e+00, 1.48130667e+00, -2.34889910e-02
-1.67709184e+00, 2.30463222e-01, 0.00000000e+00, 2.43951035e+00, 3.53883791e+00, 1.48258054e+00, -2.46974938e-02
-1.64748836e+00, 2.30019525e-01, 0.00000000e+00, 2.43724012e+00, 3.53875303e+00, 1.48403227e+00, -2.59585343e-02
-1.61788917e+00, 2.29579553e-01, 0.00000000e+00, 2.43491435e+00, 3.53885221e+00, 1.48564196e+00, -2.72709168e-02
-1.51471663e+00, 2.03430399e-01, 0.00000000e+00, 2.42456365e+00, 3.38295937e+00, 1.38418448e+00, -2.87136957e-02
-1.48510027e+00, 2.03153461e-01, 0.00000000e+00, 2.42185283e+00, 3.38483834e+00, 1.38746595e+00, -3.01545896e-02
-1.52917266e+00, 2.28433147e-01, 0.00000000e+00, 2.42756915e+00, 3.54129028e+00, 1.49212813e+00, -3.15550566e-02
-2.25647855e+00, 2.15960711e-01, 0.00000000e+00, 2.47096825e+00, 3.41717267e+00, 1.37562144e+00, -8.64456408e-03
-2.23114824e+00, 2.51374632e-01, 0.00000000e+00, 2.47094703e+00, 3.64028859e+00, 1.52923858e+00, -1.05845630e-02
-2.10897493e+00, 2.31413931e-01, 0.00000000e+00, 2.46549892e+00, 3.51926923e+00, 1.45169151e+00, -1.14897452e-02
-1.82389379e+00, 2.33277410e-01, 0.00000000e+00, 2.45020580e+00, 3.54533172e+00, 1.47982657e+00, -1.91131253e-02
-1.61886370e+00, 1.79610863e-01, 0.00000000e+00, 2.43219614e+00, 3.22111940e+00, 1.25595212e+00, -2.07461081e-02
-1.90034187e+00, 2.12333873e-01, 0.00000000e+00, 2.45387840e+00, 3.40729809e+00, 1.38080215e+00, -1.49842659e-02
-1.91703725e+00, 1.85981646e-01, 0.00000000e+00, 2.45416141e+00, 3.24021292e+00, 1.25377536e+00, -1.22643439e-02
-1.58830416e+00, 2.29164049e-01, 0.00000000e+00, 2.43253207e+00, 3.53927612e+00, 1.48750389e+00, -2.86385752e-02
-1.60356581e+00, 2.04413369e-01, 0.00000000e+00, 2.43220782e+00, 3.37940049e+00, 1.37614441e+00, -2.47436203e-02
-1.88268507e+00, 2.38053486e-01, 0.00000000e+00, 2.45370603e+00, 3.57168412e+00, 1.49520707e+00, -1.76643655e-02
-1.76569915e+00, 2.31789351e-01, 0.00000000e+00, 2.44600081e+00, 3.53995776e+00, 1.47900772e+00, -2.12158654e-02
-1.49962592e+00, 2.28129387e-01, 0.00000000e+00, 2.42497635e+00, 3.54296923e+00, 1.49495459e+00, -3.31115425e-02
-2.27526116e+00, 2.58266062e-01, 0.00000000e+00, 2.47220516e+00, 3.68146658e+00, 1.55512655e+00, -1.02125723e-02
-2.09816241e+00, 2.96566397e-01, 0.00000000e+00, 2.46711588e+00, 3.91275764e+00, 1.70030951e+00, -1.52053619e-02
-2.08514619e+00, 2.61232942e-01, 0.00000000e+00, 2.46544671e+00, 3.70562458e+00, 1.57485545e+00, -1.36311296e-02
-2.12311101e+00, 2.68436670e-01, 0.00000000e+00, 2.46693778e+00, 3.74778342e+00, 1.60047376e+00, -1.32296113e-02
-2.20427799e+00, 2.85082102e-01, 0.00000000e+00, 2.47108507e+00, 3.84333968e+00, 1.65660822e+00, -1.25956712e-02
-2.24740982e+00, 2.93464243e-01, 0.00000000e+00, 2.47262526e+00, 3.88996434e+00, 1.68360806e+00, -1.19378529e-02
-2.37003779e+00, 2.69657552e-01, 0.00000000e+00, 2.47521305e+00, 3.74804902e+00, 1.59548664e+00, -9.69469827e-03
-2.32168722e+00, 2.64716327e-01, 0.00000000e+00, 2.47350430e+00, 3.71950340e+00, 1.57857466e+00, -9.99854505e-03
-2.39213943e+00, 3.15617472e-01, 0.00000000e+00, 2.47692013e+00, 4.00750875e+00, 1.74958849e+00, -1.08457291e-02
-2.34144211e+00, 3.11419189e-01, 0.00000000e+00, 2.47512817e+00, 3.98668289e+00, 1.73867214e+00, -1.13418996e-02
-2.16265988e+00, 2.76760161e-01, 0.00000000e+00, 2.46874404e+00, 3.79600406e+00, 1.62921762e+00, -1.30409962e-02
-2.29265475e+00, 3.03334743e-01, 0.00000000e+00, 2.47323537e+00, 3.94324231e+00, 1.71460795e+00, -1.15542924e-02
-1.96105254e+00, 2.72361517e-01, 0.00000000e+00, 2.46030116e+00, 3.77925062e+00, 1.62406421e+00, -1.77266076e-02
-1.97952747e+00, 2.45277584e-01, 0.00000000e+00, 2.45981932e+00, 3.61176968e+00, 1.51778340e+00, -1.53007079e-02
-1.99327385e+00, 2.75183231e-01, 0.00000000e+00, 2.46174097e+00, 3.79420662e+00, 1.63237441e+00, -1.68758482e-02
-2.04833126e+00, 2.54789591e-01, 0.00000000e+00, 2.46337128e+00, 3.66762018e+00, 1.55186903e+00, -1.41524645e-02
-2.01321840e+00, 2.49139518e-01, 0.00000000e+00, 2.46142101e+00, 3.63415527e+00, 1.53142226e+00, -1.46263503e-02
-1.94653165e+00, 2.42879584e-01, 0.00000000e+00, 2.45793915e+00, 3.59845781e+00, 1.51022398e+00, -1.61484014e-02
-1.92801917e+00, 2.70137161e-01, 0.00000000e+00, 2.45820332e+00, 3.76755404e+00, 1.61813211e+00, -1.87039524e-02
-2.51840973e+00, 2.77452379e-01, 0.00000000e+00, 2.48003435e+00, 3.79206133e+00, 1.61987197e+00, -8.29639658e-03
-2.46880126e+00, 2.75518745e-01, 0.00000000e+00, 2.47854924e+00, 3.78131795e+00, 1.61414373e+00, -8.78118351e-03
-2.02550220e+00, 2.81841397e-01, 0.00000000e+00, 2.46315193e+00, 3.83136034e+00, 1.65413082e+00, -1.63822789e-02
-2.41930747e+00, 2.73046464e-01, 0.00000000e+00, 2.47694540e+00, 3.76744342e+00, 1.60652125e+00, -9.25506745e-03
-1.86404049e+00, 2.62274981e-01, 0.00000000e+00, 2.45356894e+00, 3.72334409e+00, 1.59346855e+00, -2.02075876e-02
-1.89476347e+00, 2.67338336e-01, 0.00000000e+00, 2.45589232e+00, 3.75258136e+00, 1.61027718e+00, -1.96398087e-02
-1.87116265e+00, 2.94983387e-01, 0.00000000e+00, 2.45585656e+00, 3.91459775e+00, 1.70791686e+00, -2.24118456e-02
-2.56814456e+00, 2.79043645e-01, 0.00000000e+00, 2.48140931e+00, 3.80083156e+00, 1.62443328e+00, -7.82119576e-03
-1.91403842e+00, 2.40762889e-01, 0.00000000e+00, 2.45581579e+00, 3.58687663e+00, 1.50393915e+00, -1.69806108e-02
-1.57307827e+00, 2.53860414e-01, 0.00000000e+00, 2.43319249e+00, 3.69628620e+00, 1.58906782e+00, -3.24149616e-02
-1.54356074e+00, 2.53454477e-01, 0.00000000e+00, 2.43078852e+00, 3.69707251e+00, 1.59104121e+00, -3.39975916e-02
-1.51406407e+00, 2.53083646e-01, 0.00000000e+00, 2.42831445e+00, 3.69825482e+00, 1.59330153e+00, -3.56490165e-02
-1.52843130e+00, 2.78068393e-01, 0.00000000e+00, 2.43185568e+00, 3.84691525e+00, 1.68187129e+00, -3.77889872e-02
-1.80841041e+00, 2.57150710e-01, 0.00000000e+00, 2.45064211e+00, 3.69625235e+00, 1.57820952e+00, -2.17966363e-02
-1.83623731e+00, 2.58119136e-01, 0.00000000e+00, 2.45222378e+00, 3.70016646e+00, 1.57970023e+00, -2.07972191e-02
-1.82185042e+00, 2.80864179e-01, 0.00000000e+00, 2.45290565e+00, 3.83804464e+00, 1.66425347e+00, -2.32012793e-02
-1.72085166e+00, 2.56099164e-01, 0.00000000e+00, 2.44431973e+00, 3.69615054e+00, 1.58209217e+00, -2.54112743e-02
-2.61802411e+00, 2.80363381e-01, 0.00000000e+00, 2.48269176e+00, 3.80806470e+00, 1.62809443e+00, -7.36288261e-03
-1.69129968e+00, 2.55707741e-01, 0.00000000e+00, 2.44222045e+00, 3.69621658e+00, 1.58343899e+00, -2.67036967e-02
-1.66172719e+00, 2.55234987e-01, 0.00000000e+00, 2.44004869e+00, 3.69592452e+00, 1.58460248e+00, -2.80451383e-02
-1.63216019e+00, 2.54769951e-01, 0.00000000e+00, 2.43781757e+00, 3.69583702e+00, 1.58592939e+00, -2.94436105e-02
-1.60260975e+00, 2.54303783e-01, 0.00000000e+00, 2.43553329e+00, 3.69590640e+00, 1.58738506e+00, -3.08986455e-02
-1.77958262e+00, 2.56752551e-01, 0.00000000e+00, 2.44854784e+00, 3.69575310e+00, 1.57920337e+00, -2.29568891e-02
-1.75033796e+00, 2.56486237e-01, 0.00000000e+00, 2.44640517e+00, 3.69622421e+00, 1.58083975e+00, -2.41695233e-02
-1.76449025e+00, 2.81403571e-01, 0.00000000e+00, 2.44916582e+00, 3.84491324e+00, 1.67057943e+00, -2.56750453e-02
