"Points:0","Points:1","Points:2","Pressure","Velocity:0","Velocity:1"
-2.46506262e+00, 9.39830065e-01, 0.00000000e+00, 5.92104435e+00, 4.87440705e-01, -1.59007614e-03
-2.56505585e+00, 9.38871801e-01, 0.00000000e+00, 5.92048740e+00, 4.97995943e-01, -1.29460590e-03
-2.16508222e+00, 9.42704856e-01, 0.00000000e+00, 5.92449474e+00, 4.47395235e-01, -3.09268059e-03
-2.41506577e+00, 9.40309167e-01, 0.00000000e+00, 5.92142820e+00, 4.81833875e-01, -1.76282180e-03
-2.51505923e+00, 9.39350903e-01, 0.00000000e+00, 5.92073250e+00, 4.92817342e-01, -1.43509335e-03
-2.21507907e+00, 9.42225754e-01, 0.00000000e+00, 5.92374659e+00, 4.55562860e-01, -2.74754129e-03
-2.26507568e+00, 9.41746593e-01, 0.00000000e+00, 5.92305613e+00, 4.62959558e-01, -2.44428567e-03
-2.36506915e+00, 9.40788329e-01, 0.00000000e+00, 5.92189026e+00, 4.75947022e-01, -1.95804983e-03
-2.31507230e+00, 9.41267490e-01, 0.00000000e+00, 5.92243338e+00, 4.69695568e-01, -2.18308042e-03
-2.11662793e+00, 9.43169236e-01, 0.00000000e+00, 5.92524719e+00, 4.38332647e-01, -3.44516337e-03
-2.07124472e+00, 9.43604171e-01, 0.00000000e+00, 5.92588902e+00, 4.28350508e-01, -3.83641850e-03
-1.70689642e+00, 9.47095811e-01, 0.00000000e+00, 5.92884588e+00, 3.35352927e-01, -5.90947736e-03
-1.88575935e+00, 9.45381701e-01, 0.00000000e+00, 5.92660475e+00, 3.77582133e-01, -6.16381504e-03
-1.64727545e+00, 9.47667181e-01, 0.00000000e+00, 5.93023777e+00, 3.20919037e-01, -5.83956018e-03
-1.94538021e+00, 9.44810331e-01, 0.00000000e+00, 5.92643785e+00, 3.92802119e-01, -5.76062314e-03
-1.67708600e+00, 9.47381496e-01, 0.00000000e+00, 5.92950583e+00, 3.28172147e-01, -5.86652197e-03
-1.61746502e+00, 9.47952867e-01, 0.00000000e+00, 5.93103790e+00, 3.13590795e-01, -5.82775660e-03
-1.91556978e+00, 9.45096016e-01, 0.00000000e+00, 5.92650461e+00, 3.85003895e-01, -6.02912344e-03
-1.85594881e+00, 9.45667386e-01, 0.00000000e+00, 5.92676592e+00, 3.70433837e-01, -6.20231079e-03
-1.73670685e+00, 9.46810126e-01, 0.00000000e+00, 5.92826223e+00, 3.42461795e-01, -5.96810039e-03
-1.76651740e+00, 9.46524441e-01, 0.00000000e+00, 5.92775917e+00, 3.49501222e-01, -6.03929209e-03
-1.79632783e+00, 9.46238756e-01, 0.00000000e+00, 5.92734051e+00, 3.56481493e-01, -6.11435249e-03
-1.55784404e+00, 9.48524237e-01, 0.00000000e+00, 5.93283176e+00, 2.98690289e-01, -5.84177952e-03
-1.58765447e+00, 9.48238552e-01, 0.00000000e+00, 5.93190384e+00, 3.06183070e-01, -5.82908560e-03
-1.82613838e+00, 9.45953071e-01, 0.00000000e+00, 5.92700911e+00, 3.63436490e-01, -6.17651828e-03
-2.00500131e+00, 9.44238961e-01, 0.00000000e+00, 5.92637205e+00, 4.09762174e-01, -4.79492918e-03
-1.97519076e+00, 9.44524646e-01, 0.00000000e+00, 5.92639685e+00, 4.01050061e-01, -5.33338636e-03
-2.03493881e+00, 9.43952084e-01, 0.00000000e+00, 5.92625427e+00, 4.18706387e-01, -4.28231992e-03
-6.00000000e+00, 9.05953467e-01, 0.00000000e+00, 5.95126963e+00, 6.81917369e-01, 9.01392486e-05
-3.86497021e+00, 9.26414251e-01, 0.00000000e+00, 5.92766666e+00, 5.90014040e-01, 6.49757800e-04
-3.81497359e+00, 9.26893353e-01, 0.00000000e+00, 5.92713499e+00, 5.87331951e-01, 6.15269237e-04
-3.96496367e+00, 9.25455987e-01, 0.00000000e+00, 5.92875242e+00, 5.95277786e-01, 7.16782059e-04
-3.91496706e+00, 9.25935090e-01, 0.00000000e+00, 5.92820597e+00, 5.92661619e-01, 6.83505437e-04
-4.06495714e+00, 9.24497664e-01, 0.00000000e+00, 5.92986393e+00, 6.00419760e-01, 7.81109324e-04
-4.01496029e+00, 9.24976826e-01, 0.00000000e+00, 5.92930555e+00, 5.97863317e-01, 7.50313862e-04
-4.16495037e+00, 9.23539400e-01, 0.00000000e+00, 5.93099689e+00, 6.05449677e-01, 8.30496661e-04
-4.11495399e+00, 9.24018562e-01, 0.00000000e+00, 5.93042803e+00, 6.02948189e-01, 8.07319942e-04
-4.26494408e+00, 9.22581136e-01, 0.00000000e+00, 5.93214512e+00, 6.10378265e-01, 8.72257515e-04
-4.21494722e+00, 9.23060298e-01, 0.00000000e+00, 5.93156958e+00, 6.07925713e-01, 8.51779419e-04
-4.36493731e+00, 9.21622872e-01, 0.00000000e+00, 5.93330574e+00, 6.15221262e-01, 9.10019095e-04
-4.31494045e+00, 9.22102034e-01, 0.00000000e+00, 5.93272400e+00, 6.12809420e-01, 8.91705626e-04
-4.46493053e+00, 9.20664608e-01, 0.00000000e+00, 5.93447399e+00, 6.19991422e-01, 9.43312014e-04
-4.41493416e+00, 9.21143711e-01, 0.00000000e+00, 5.93388891e+00, 6.17615461e-01, 9.27175570e-04
-4.56492424e+00, 9.19706345e-01, 0.00000000e+00, 5.93564606e+00, 6.24693036e-01, 9.73570219e-04
-4.51492739e+00, 9.20185447e-01, 0.00000000e+00, 5.93505955e+00, 6.22350276e-01, 9.58757708e-04
-4.66491747e+00, 9.18748081e-01, 0.00000000e+00, 5.93682051e+00, 6.29337251e-01, 9.99234850e-04
-4.61492062e+00, 9.19227183e-01, 0.00000000e+00, 5.93623304e+00, 6.27021313e-01, 9.87012871e-04
-4.76491117e+00, 9.17789757e-01, 0.00000000e+00, 5.93799448e+00, 6.33942425e-01, 1.02014747e-03
-4.71491432e+00, 9.18268919e-01, 0.00000000e+00, 5.93740749e+00, 6.31644189e-01, 1.01029943e-03
-4.86490440e+00, 9.16831493e-01, 0.00000000e+00, 5.93916607e+00, 6.38517320e-01, 1.03565003e-03
-4.81490755e+00, 9.17310655e-01, 0.00000000e+00, 5.93858099e+00, 6.36233807e-01, 1.02864765e-03
-4.96489763e+00, 9.15873230e-01, 0.00000000e+00, 5.94033337e+00, 6.43066466e-01, 1.04489853e-03
-4.91490126e+00, 9.16352391e-01, 0.00000000e+00, 5.93975067e+00, 6.40795112e-01, 1.04107265e-03
-5.06489134e+00, 9.14914966e-01, 0.00000000e+00, 5.94149590e+00, 6.47593856e-01, 1.04656233e-03
-5.01489449e+00, 9.15394127e-01, 0.00000000e+00, 5.94091511e+00, 6.45332813e-01, 1.04684802e-03
-5.16488457e+00, 9.13956702e-01, 0.00000000e+00, 5.94265413e+00, 6.52104139e-01, 1.03732222e-03
-5.11488771e+00, 9.14435804e-01, 0.00000000e+00, 5.94207525e+00, 6.49850905e-01, 1.04346313e-03
-5.26487780e+00, 9.12998438e-01, 0.00000000e+00, 5.94381046e+00, 6.56598449e-01, 1.01616117e-03
-5.21488142e+00, 9.13477540e-01, 0.00000000e+00, 5.94323254e+00, 6.54353917e-01, 1.02857547e-03
-5.36487150e+00, 9.12040174e-01, 0.00000000e+00, 5.94497252e+00, 6.61074758e-01, 9.76931420e-04
-5.31487465e+00, 9.12519276e-01, 0.00000000e+00, 5.94439030e+00, 6.58838809e-01, 9.99293989e-04
-5.46486473e+00, 9.11081851e-01, 0.00000000e+00, 5.94615078e+00, 6.65521622e-01, 9.14015574e-04
-5.41486835e+00, 9.11561012e-01, 0.00000000e+00, 5.94555902e+00, 6.63305879e-01, 9.48284403e-04
-5.56485844e+00, 9.10123587e-01, 0.00000000e+00, 5.94733477e+00, 6.69796646e-01, 8.41738074e-04
-5.51486158e+00, 9.10602748e-01, 0.00000000e+00, 5.94674349e+00, 6.67700410e-01, 8.77097598e-04
-5.66485167e+00, 9.09165323e-01, 0.00000000e+00, 5.94855642e+00, 6.73566043e-01, 7.71492603e-04
-5.61485481e+00, 9.09644485e-01, 0.00000000e+00, 5.94793606e+00, 6.71758592e-01, 8.09296907e-04
-5.76484489e+00, 9.08207059e-01, 0.00000000e+00, 5.94966125e+00, 6.77110195e-01, 6.59478479e-04
-5.71484852e+00, 9.08686221e-01, 0.00000000e+00, 5.94914675e+00, 6.75293088e-01, 7.19003612e-04
-5.86466980e+00, 9.07250404e-01, 0.00000000e+00, 5.95165825e+00, 6.83897197e-01, 9.30915354e-04
-5.81484175e+00, 9.07727897e-01, 0.00000000e+00, 5.95036411e+00, 6.79441869e-01, 6.85123960e-04
-5.91266060e+00, 9.06790495e-01, 0.00000000e+00, 5.95300531e+00, 6.90009117e-01, 1.36110187e-03
-4.90039968e+00, 5.47748692e-02, 0.00000000e+00, 5.93923521e+00, 4.18982297e-01, -8.82343229e-05
-4.85030174e+00, 5.47748692e-02, 0.00000000e+00, 5.93851995e+00, 4.19106334e-01, -8.71458469e-05
-4.85030174e+00, 7.39606246e-02, 0.00000000e+00, 5.93851995e+00, 5.55889726e-01, -1.32847752e-04
-4.90039968e+00, 7.39606246e-02, 0.00000000e+00, 5.93923521e+00, 5.55777192e-01, -1.34697824e-04
-4.90039968e+00, 3.80916074e-02, 0.00000000e+00, 5.93923569e+00, 2.95981884e-01, -4.87710786e-05
-4.85030174e+00, 3.80916074e-02, 0.00000000e+00, 5.93852043e+00, 2.96092451e-01, -4.83005206e-05
-4.90039968e+00, 2.35844310e-02, 0.00000000e+00, 5.93923664e+00, 1.85939416e-01, -2.08089587e-05
-4.85030174e+00, 2.35844310e-02, 0.00000000e+00, 5.93852091e+00, 1.86021402e-01, -2.06866098e-05
-4.90039968e+00, 1.09695001e-02, 0.00000000e+00, 5.93923712e+00, 8.78926069e-02, -4.54028486e-06
-4.85030174e+00, 1.09695001e-02, 0.00000000e+00, 5.93852186e+00, 8.79376754e-02, -4.55179088e-06
-4.90039968e+00, -6.89900659e-16, 0.00000000e+00, 5.93923712e+00, 8.38349340e-04, 2.95387554e-06
-4.85030174e+00, -6.87855604e-16, 0.00000000e+00, 5.93852186e+00, 8.42435053e-04, 2.92141112e-06
-4.95049715e+00, 5.47748692e-02, 0.00000000e+00, 5.93994713e+00, 4.18855429e-01, -9.01760723e-05
-4.95049715e+00, 7.39606246e-02, 0.00000000e+00, 5.93994665e+00, 5.55662036e-01, -1.37874595e-04
-4.95049715e+00, 3.80916074e-02, 0.00000000e+00, 5.93994761e+00, 2.95869142e-01, -4.97082365e-05
-4.95049715e+00, 2.35844310e-02, 0.00000000e+00, 5.93994856e+00, 1.85856134e-01, -2.11303741e-05
-4.95049715e+00, 1.09695001e-02, 0.00000000e+00, 5.93994904e+00, 8.78470391e-02, -4.57191072e-06
-4.95049715e+00, -6.91945714e-16, 0.00000000e+00, 5.93994904e+00, 8.34344537e-04, 3.01514820e-06
-5.00059462e+00, 5.47748692e-02, 0.00000000e+00, 5.94065571e+00, 4.18724537e-01, -9.29809466e-05
-5.00059462e+00, 7.39606246e-02, 0.00000000e+00, 5.94065475e+00, 5.55543005e-01, -1.42368750e-04
-5.00059462e+00, 3.80916074e-02, 0.00000000e+00, 5.94065619e+00, 2.95753151e-01, -5.11270300e-05
-5.00059462e+00, 2.35844310e-02, 0.00000000e+00, 5.94065666e+00, 1.85770750e-01, -2.16660737e-05
-5.00059462e+00, 1.09695001e-02, 0.00000000e+00, 5.94065762e+00, 8.78005251e-02, -4.65674111e-06
-5.00059462e+00, -6.93990770e-16, 0.00000000e+00, 5.94065762e+00, 8.30372795e-04, 3.10367136e-06
-5.05069208e+00, 5.47748692e-02, 0.00000000e+00, 5.94136047e+00, 4.18588459e-01, -9.66461230e-05
-5.05069208e+00, 7.39606246e-02, 0.00000000e+00, 5.94135952e+00, 5.55419028e-01, -1.48145220e-04
-5.05069208e+00, 3.80916074e-02, 0.00000000e+00, 5.94136095e+00, 2.95632899e-01, -5.30246398e-05
-5.05069208e+00, 2.35844310e-02, 0.00000000e+00, 5.94136190e+00, 1.85682505e-01, -2.24136311e-05
-5.05069208e+00, 1.09695001e-02, 0.00000000e+00, 5.94136238e+00, 8.77526179e-02, -4.79583787e-06
-5.05069208e+00, -6.96035878e-16, 0.00000000e+00, 5.94136286e+00, 8.26381845e-04, 3.21733796e-06
-5.10079002e+00, 5.47748692e-02, 0.00000000e+00, 5.94206190e+00, 4.18446034e-01, -1.00912090e-04
-5.10079002e+00, 7.39606246e-02, 0.00000000e+00, 5.94206095e+00, 5.55288851e-01, -1.54864363e-04
-5.10079002e+00, 3.80916074e-02, 0.00000000e+00, 5.94206285e+00, 2.95507491e-01, -5.52615056e-05
-5.10079002e+00, 2.35844310e-02, 0.00000000e+00, 5.94206333e+00, 1.85590744e-01, -2.33102255e-05
-5.10079002e+00, 1.09695001e-02, 0.00000000e+00, 5.94206429e+00, 8.77029449e-02, -4.96930215e-06
-5.10079002e+00, -6.98080933e-16, 0.00000000e+00, 5.94206476e+00, 8.22326518e-04, 3.35134655e-06
-5.15088749e+00, 5.47748692e-02, 0.00000000e+00, 5.94275999e+00, 4.18296456e-01, -1.05603438e-04
-5.15088749e+00, 7.39606246e-02, 0.00000000e+00, 5.94275904e+00, 5.55151641e-01, -1.62389479e-04
-5.15088749e+00, 3.80916074e-02, 0.00000000e+00, 5.94276094e+00, 2.95376211e-01, -5.77207320e-05
-5.15088749e+00, 2.35844310e-02, 0.00000000e+00, 5.94276142e+00, 1.85494974e-01, -2.43062786e-05
-5.15088749e+00, 1.09695001e-02, 0.00000000e+00, 5.94276237e+00, 8.76512527e-02, -5.16760656e-06
-5.15088749e+00, -7.00125988e-16, 0.00000000e+00, 5.94276285e+00, 8.18178756e-04, 3.49804714e-06
-5.20098495e+00, 5.47748692e-02, 0.00000000e+00, 5.94345427e+00, 4.18138981e-01, -1.10679233e-04
-5.20098495e+00, 7.39606246e-02, 0.00000000e+00, 5.94345331e+00, 5.55006385e-01, -1.70801664e-04
-5.20098495e+00, 3.80916074e-02, 0.00000000e+00, 5.94345522e+00, 2.95238554e-01, -6.03209010e-05
-5.20098495e+00, 2.35844310e-02, 0.00000000e+00, 5.94345617e+00, 1.85394898e-01, -2.53569378e-05
-5.20098495e+00, 1.09695001e-02, 0.00000000e+00, 5.94345713e+00, 8.75973627e-02, -5.38261338e-06
-5.20098495e+00, -7.02171043e-16, 0.00000000e+00, 5.94345713e+00, 8.13925173e-04, 3.64950802e-06
-5.25108242e+00, 5.47748692e-02, 0.00000000e+00, 5.94414473e+00, 4.17972863e-01, -1.16287774e-04
-5.25108242e+00, 7.39606246e-02, 0.00000000e+00, 5.94414377e+00, 5.54852545e-01, -1.80256175e-04
-5.25108242e+00, 3.80916074e-02, 0.00000000e+00, 5.94414616e+00, 2.95094103e-01, -6.30987124e-05
-5.25108242e+00, 2.35844310e-02, 0.00000000e+00, 5.94414711e+00, 1.85290277e-01, -2.64637110e-05
-5.25108242e+00, 1.09695001e-02, 0.00000000e+00, 5.94414759e+00, 8.75412151e-02, -5.62098921e-06
-5.25108242e+00, -7.04216098e-16, 0.00000000e+00, 5.94414806e+00, 8.09575664e-04, 3.79884750e-06
-5.30118036e+00, 5.47748692e-02, 0.00000000e+00, 5.94483185e+00, 4.17796999e-01, -1.22506433e-04
-5.30118036e+00, 7.39606246e-02, 0.00000000e+00, 5.94483042e+00, 5.54688692e-01, -1.90583349e-04
-5.30118036e+00, 3.80916074e-02, 0.00000000e+00, 5.94483280e+00, 2.94942260e-01, -6.61275408e-05
-5.30118036e+00, 2.35844310e-02, 0.00000000e+00, 5.94483376e+00, 1.85181007e-01, -2.76376468e-05
-5.30118036e+00, 1.09695001e-02, 0.00000000e+00, 5.94483471e+00, 8.74828920e-02, -5.87856175e-06
-5.30118036e+00, -7.06261154e-16, 0.00000000e+00, 5.94483519e+00, 8.05197400e-04, 3.94482186e-06
-5.35127783e+00, 5.47748692e-02, 0.00000000e+00, 5.94551516e+00, 4.17609841e-01, -1.28665677e-04
-5.35127783e+00, 7.39606246e-02, 0.00000000e+00, 5.94551420e+00, 5.54512560e-01, -2.00798357e-04
-5.35127783e+00, 3.80916074e-02, 0.00000000e+00, 5.94551611e+00, 2.94782460e-01, -6.90876623e-05
-5.35127783e+00, 2.35844310e-02, 0.00000000e+00, 5.94551706e+00, 1.85067073e-01, -2.86713585e-05
-5.35127783e+00, 1.09695001e-02, 0.00000000e+00, 5.94551802e+00, 8.74226093e-02, -6.02915043e-06
-5.35127783e+00, -7.08306209e-16, 0.00000000e+00, 5.94551849e+00, 8.00964655e-04, 4.10094935e-06
-5.40137529e+00, 5.47748692e-02, 0.00000000e+00, 5.94619513e+00, 4.17410076e-01, -1.33521738e-04
-5.40137529e+00, 7.39606246e-02, 0.00000000e+00, 5.94619417e+00, 5.54321706e-01, -2.10255486e-04
-5.40137529e+00, 3.80916074e-02, 0.00000000e+00, 5.94619608e+00, 2.94614017e-01, -7.10513705e-05
-5.40137529e+00, 2.35844310e-02, 0.00000000e+00, 5.94619703e+00, 1.84948295e-01, -2.89531217e-05
-5.40137529e+00, 1.09695001e-02, 0.00000000e+00, 5.94619799e+00, 8.73605907e-02, -5.71956343e-06
-5.40137529e+00, -7.10351264e-16, 0.00000000e+00, 5.94619846e+00, 7.97120156e-04, 4.31972148e-06
-5.45147276e+00, 5.47748692e-02, 0.00000000e+00, 5.94687128e+00, 4.17197615e-01, -1.38044110e-04
-5.45147276e+00, 7.39606246e-02, 0.00000000e+00, 5.94686937e+00, 5.54114401e-01, -2.21504059e-04
-5.45147276e+00, 3.80916074e-02, 0.00000000e+00, 5.94687271e+00, 2.94436604e-01, -7.22336481e-05
-5.45147276e+00, 2.35844310e-02, 0.00000000e+00, 5.94687366e+00, 1.84823975e-01, -2.84778944e-05
-5.45147276e+00, 1.09695001e-02, 0.00000000e+00, 5.94687510e+00, 8.72962698e-02, -4.84135899e-06
-5.45147276e+00, -7.12396372e-16, 0.00000000e+00, 5.94687510e+00, 7.93620828e-04, 4.70366285e-06
-5.50157070e+00, 5.47748692e-02, 0.00000000e+00, 5.94754267e+00, 4.16972756e-01, -1.48376857e-04
-5.50157070e+00, 7.39606246e-02, 0.00000000e+00, 5.94753838e+00, 5.53887963e-01, -2.39716988e-04
-5.50157070e+00, 3.80916074e-02, 0.00000000e+00, 5.94754553e+00, 2.94249415e-01, -7.76069428e-05
-5.50157070e+00, 2.35844310e-02, 0.00000000e+00, 5.94754744e+00, 1.84691727e-01, -3.06090224e-05
-5.50157070e+00, 1.09695001e-02, 0.00000000e+00, 5.94754887e+00, 8.72270614e-02, -5.06812557e-06
-5.50157070e+00, -7.14441427e-16, 0.00000000e+00, 5.94754982e+00, 7.89427664e-04, 5.23604467e-06
-5.55166817e+00, 5.47748692e-02, 0.00000000e+00, 5.94821072e+00, 4.16732132e-01, -1.69092746e-04
-5.55166817e+00, 7.39606246e-02, 0.00000000e+00, 5.94820642e+00, 5.53634167e-01, -2.63395254e-04
-5.55166817e+00, 3.80916074e-02, 0.00000000e+00, 5.94821405e+00, 2.94049859e-01, -9.40190075e-05
-5.55166817e+00, 2.35844310e-02, 0.00000000e+00, 5.94821692e+00, 1.84548020e-01, -4.12104600e-05
-5.55166817e+00, 1.09695001e-02, 0.00000000e+00, 5.94821835e+00, 8.71489197e-02, -9.94924903e-06
-5.55166817e+00, -7.16486482e-16, 0.00000000e+00, 5.94821882e+00, 7.82486051e-04, 5.38213499e-06
-5.60176563e+00, 5.47748692e-02, 0.00000000e+00, 5.94887924e+00, 4.16470855e-01, -1.83215016e-04
-5.60176563e+00, 7.39606246e-02, 0.00000000e+00, 5.94888258e+00, 5.53345919e-01, -2.75115715e-04
-5.60176563e+00, 3.80916074e-02, 0.00000000e+00, 5.94887733e+00, 2.93836892e-01, -1.10969922e-04
-5.60176563e+00, 2.35844310e-02, 0.00000000e+00, 5.94887781e+00, 1.84394896e-01, -5.50098121e-05
-5.60176563e+00, 1.09695001e-02, 0.00000000e+00, 5.94887877e+00, 8.70636404e-02, -1.80248971e-05
-5.60176563e+00, -7.18531538e-16, 0.00000000e+00, 5.94887877e+00, 7.72781088e-04, 4.28024669e-06
-5.65186310e+00, 5.47748692e-02, 0.00000000e+00, 5.94954443e+00, 4.16201055e-01, -1.57522678e-04
-5.65186310e+00, 7.39606246e-02, 0.00000000e+00, 5.94954967e+00, 5.53052366e-01, -2.66257033e-04
-5.65186310e+00, 3.80916074e-02, 0.00000000e+00, 5.94953489e+00, 2.93619752e-01, -9.07389258e-05
-5.65186310e+00, 2.35844310e-02, 0.00000000e+00, 5.94953060e+00, 1.84249610e-01, -4.28767380e-05
-5.65186310e+00, 1.09695001e-02, 0.00000000e+00, 5.94952965e+00, 8.69899988e-02, -1.37083407e-05
-5.65186310e+00, -7.20576593e-16, 0.00000000e+00, 5.94952965e+00, 7.68361380e-04, 2.89123750e-06
-5.70196104e+00, 5.47748692e-02, 0.00000000e+00, 5.95018101e+00, 4.15951490e-01, -1.27234904e-04
-5.70196104e+00, 7.39606246e-02, 0.00000000e+00, 5.95015383e+00, 5.52841067e-01, -3.01837281e-04
-5.70196104e+00, 3.80916074e-02, 0.00000000e+00, 5.95018578e+00, 2.93400824e-01, -3.24222965e-05
-5.70196104e+00, 2.35844310e-02, 0.00000000e+00, 5.95018482e+00, 1.84123367e-01, 9.19215927e-06
-5.70196104e+00, 1.09695001e-02, 0.00000000e+00, 5.95018530e+00, 8.69495496e-02, 1.61887838e-05
-5.70196104e+00, -7.22621648e-16, 0.00000000e+00, 5.95018578e+00, 7.87035213e-04, 5.41610598e-06
-5.75205851e+00, 5.47748692e-02, 0.00000000e+00, 5.95079041e+00, 4.15658653e-01, -2.71840254e-04
-5.75205851e+00, 7.39606246e-02, 0.00000000e+00, 5.95070553e+00, 5.52764356e-01, -5.19482885e-04
-5.75205851e+00, 3.80916074e-02, 0.00000000e+00, 5.95084143e+00, 2.93089151e-01, -6.64598847e-05
-5.75205851e+00, 2.35844310e-02, 0.00000000e+00, 5.95086145e+00, 1.83939159e-01, 2.00906943e-05
-5.75205851e+00, 1.09695001e-02, 0.00000000e+00, 5.95086813e+00, 8.69014710e-02, 3.61083949e-05
-5.75205851e+00, -7.24666703e-16, 0.00000000e+00, 5.95087051e+00, 8.19562702e-04, 1.46551956e-05
-5.80215597e+00, 5.47748692e-02, 0.00000000e+00, 5.95147753e+00, 4.15010363e-01, -6.91718305e-04
-5.80215597e+00, 7.39606246e-02, 0.00000000e+00, 5.95141315e+00, 5.52608252e-01, -9.21656727e-04
-5.80215597e+00, 3.80916074e-02, 0.00000000e+00, 5.95153761e+00, 2.92452961e-01, -3.52619478e-04
-5.80215597e+00, 2.35844310e-02, 0.00000000e+00, 5.95156622e+00, 1.83499709e-01, -1.39089592e-04
-5.80215597e+00, 1.09695001e-02, 0.00000000e+00, 5.95157528e+00, 8.67001042e-02, -2.58141063e-05
-5.80215597e+00, -7.26711758e-16, 0.00000000e+00, 5.95157862e+00, 8.25174968e-04, 2.26400953e-05
-5.85225344e+00, 5.47748692e-02, 0.00000000e+00, 5.95233583e+00, 4.13687378e-01, -9.02258966e-04
-5.85225344e+00, 7.39606246e-02, 0.00000000e+00, 5.95248365e+00, 5.51735997e-01, -1.14557566e-03
-5.85225344e+00, 3.80916074e-02, 0.00000000e+00, 5.95227289e+00, 2.91439593e-01, -5.41792135e-04
-5.85225344e+00, 2.35844310e-02, 0.00000000e+00, 5.95225859e+00, 1.82777315e-01, -2.65408540e-04
-5.85225344e+00, 1.09695001e-02, 0.00000000e+00, 5.95225954e+00, 8.62798840e-02, -9.07487920e-05
-5.85225344e+00, -7.28756813e-16, 0.00000000e+00, 5.95226049e+00, 7.67061603e-04, 1.72788787e-05
-5.90233946e+00, 5.47748692e-02, 0.00000000e+00, 5.95308590e+00, 4.12272215e-01, -4.03417507e-05
-5.90233946e+00, 7.39606246e-02, 0.00000000e+00, 5.95347691e+00, 5.49753547e-01, -3.61121260e-04
-5.90233946e+00, 3.80916074e-02, 0.00000000e+00, 5.95291996e+00, 2.90806800e-01, 2.59641129e-05
-5.90233946e+00, 2.35844310e-02, 0.00000000e+00, 5.95288229e+00, 1.82411313e-01, 4.60004449e-05
-5.90233946e+00, 1.09695001e-02, 0.00000000e+00, 5.95288038e+00, 8.60068202e-02, 2.08431829e-05
-5.90233946e+00, -7.30801445e-16, 0.00000000e+00, 5.95288038e+00, 6.82551065e-04, -6.13549537e-06
-5.95232487e+00, 5.47748692e-02, 0.00000000e+00, 5.95336151e+00, 4.12289560e-01, 1.28988759e-03
-5.95232487e+00, 7.39606246e-02, 0.00000000e+00, 5.95317888e+00, 5.47252595e-01, 1.19178975e-03
-5.95232487e+00, 3.80916074e-02, 0.00000000e+00, 5.95342970e+00, 2.91634351e-01, 8.13233084e-04
-5.95232487e+00, 2.35844310e-02, 0.00000000e+00, 5.95344162e+00, 1.83279350e-01, 3.82980623e-04
-5.95232487e+00, 1.09695001e-02, 0.00000000e+00, 5.95343304e+00, 8.65852982e-02, 1.29423453e-04
-5.95232487e+00, -7.32841895e-16, 0.00000000e+00, 5.95342398e+00, 7.92784733e-04, -1.67098733e-05
-6.00000000e+00, 5.47748692e-02, 0.00000000e+00, 5.95378256e+00, 4.13540423e-01, 1.00505934e-03
-6.00000000e+00, 7.39606246e-02, 0.00000000e+00, 5.95334864e+00, 5.45626462e-01, 1.22106867e-03
-6.00000000e+00, 3.80916074e-02, 0.00000000e+00, 5.95389128e+00, 2.93252796e-01, 4.24946280e-04
-6.00000000e+00, 2.35844310e-02, 0.00000000e+00, 5.95388126e+00, 1.84909716e-01, 5.47533018e-05
-6.00000000e+00, 1.09695001e-02, 0.00000000e+00, 5.95383549e+00, 8.84260833e-02, -6.64682448e-05
-6.00000000e+00, -1.00000000e-15, 0.00000000e+00, 5.95380497e+00, 3.39626567e-03, -3.78386976e-05
-3.79825282e+00, 5.47748692e-02, 0.00000000e+00, 5.92230034e+00, 4.23381746e-01, -2.76827719e-04
-3.74815512e+00, 5.47748692e-02, 0.00000000e+00, 5.92143631e+00, 4.23798054e-01, -2.99405714e-04
-3.74815512e+00, 7.39606246e-02, 0.00000000e+00, 5.92144060e+00, 5.60570002e-01, -4.73144173e-04
-3.79825282e+00, 7.39606246e-02, 0.00000000e+00, 5.92230463e+00, 5.60131311e-01, -4.36854956e-04
-3.79825282e+00, 3.80916074e-02, 0.00000000e+00, 5.92229986e+00, 2.99852103e-01, -1.52436842e-04
-3.74815512e+00, 3.80916074e-02, 0.00000000e+00, 5.92143536e+00, 3.00209194e-01, -1.64720288e-04
-3.79825282e+00, 2.35844310e-02, 0.00000000e+00, 5.92230129e+00, 1.88843653e-01, -6.59449506e-05
-3.74815512e+00, 2.35844310e-02, 0.00000000e+00, 5.92143726e+00, 1.89108953e-01, -7.12072288e-05
-3.79825282e+00, 1.09695001e-02, 0.00000000e+00, 5.92230320e+00, 8.95239636e-02, -1.50151682e-05
-3.74815512e+00, 1.09695001e-02, 0.00000000e+00, 5.92143917e+00, 8.96723494e-02, -1.61982516e-05
-3.79825282e+00, -6.44909340e-16, 0.00000000e+00, 5.92230415e+00, 1.00878242e-03, 9.08494985e-06
-3.74815512e+00, -6.42864284e-16, 0.00000000e+00, 5.92143965e+00, 1.02409569e-03, 9.81284757e-06
-3.84835029e+00, 5.47748692e-02, 0.00000000e+00, 5.92315245e+00, 4.22997922e-01, -2.56034022e-04
-3.84835029e+00, 7.39606246e-02, 0.00000000e+00, 5.92315626e+00, 5.59728801e-01, -4.03340207e-04
-3.84835029e+00, 3.80916074e-02, 0.00000000e+00, 5.92315197e+00, 2.99522042e-01, -1.41145298e-04
-3.84835029e+00, 2.35844310e-02, 0.00000000e+00, 5.92315340e+00, 1.88598052e-01, -6.11181167e-05
